Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Lcp1	284.767492092299	-0.162906830330569	0.199789808218646	-0.815391094185779	0.414848480455365	1
Cpb2	1.26910980453242	0.145448007151707	2.57289066935569	0.0565309707419983	0.954918823881933	1
Zc3h13	860.582949655294	-0.0429608068271215	0.157993947419666	-0.271914257025356	0.7856879486124	1
Slc25a30	131.620043513933	-0.499972606611193	0.244314626371888	-2.0464292868416	0.040714153090472	1
Gpalpp1	578.213933206407	0.0185128364879428	0.156545873243131	0.118258221085078	0.905863059789237	1
Nufip1	255.427381894701	0.110246507429593	0.20239253436968	0.544716275098478	0.585948669576476	1
Tsc22d1	5892.67881980875	-0.107935013587056	0.145793235802267	-0.740329364343372	0.459100167461585	1
Enox1	333.334844694994	-0.270228570295284	0.194203116856841	-1.39147390973383	0.16408176589074	1
Dnajc15	1258.45999056707	-0.0977923697828105	0.153963944900452	-0.635164095373367	0.525321397554465	1
Epsti1	15.784430155977	0.0455129180959663	0.585912788431805	0.0776786562685916	0.938083672625972	1
Tnfsf11	1.64539894443448	-2.22211176815599	1.93554936330241	-1.14805223275972	0.250947001745518	1
Akap11	2115.02813211808	-0.0534701009060947	0.154253172941633	-0.34663858049991	0.728862857877477	1
Rgcc	275.39735697336	-0.0246100994955178	0.212548992693369	-0.115785538118363	0.907822512330227	1
Tdrd3	445.351617926098	0.012049270549183	0.171335625684047	0.0703255408854812	0.943934554143333	1
Naa16	152.086179865439	0.297435310413505	0.299974080499333	0.991536701832365	0.321423580172264	1
Diaph3	30.1120634056521	-0.205634905442963	0.484334717263862	-0.424571888227734	0.671148789644813	1
Mtrf1	118.927960258954	0.229837748713201	0.276648492295766	0.830793426003857	0.406090337073794	1
Wbp4	1125.02025792673	-0.00489550009358564	0.141715041353048	-0.0345446753347071	0.972442817824597	1
Sugt1	1408.15017011446	-0.095963903187427	0.141003260560852	-0.680579319979715	0.49613771597596	1
Cnmd	20.5740637756573	0.836943930244053	0.609331351455856	1.3735448344228	0.169583033199222	1
Olfm4	40.3503429426747	-0.0832809503727889	0.451221566679324	-0.184567752347652	0.85356808123465	1
Elp3	1675.7330070927	-0.0909747927569187	0.134180588640363	-0.678002635692363	0.49777002206669	1
Scara5	23.2581430654845	0.019267531889387	0.493274977106878	0.039060428328219	0.96884221049513	1
Pbk	6.50946259674696	0.719237603459148	1.03224538649129	0.696769985966137	0.485946752245802	1
Esco2	0.974782221226544	1.00986049769032	2.53727767901843	0.398009451642278	0.69062321868765	1
Ccdc25	331.539412542732	-0.123360299716628	0.212207951510706	-0.581317989445857	0.561026158467247	1
Clu	13959.8468240504	-0.01394308113068	0.165921949346256	-0.0840339761292386	0.933029418251567	1
Adam2	0.494386801967488	0	4.10753754678986	0	1	1
Ephx2	320.25119641675	0.0395896797695994	0.226700822761855	0.174634036556574	0.861367202228822	1
Chrna2	22.9291258771348	0.309628837604334	0.519350743660875	0.596184450265302	0.551052012366517	1
Trim35	2311.57563503106	-0.28452341362609	0.167897176274675	-1.69462893861072	0.0901458337981793	1
Stmn4	3719.65938045928	-0.174067372784638	0.168689864907804	-1.03187807329014	0.302129238952051	1
Dpysl2	5930.56731014047	-0.137087435662615	0.178570025910245	-0.767695669885381	0.442668009315731	1
Bnip3l	2291.86816400794	0.0561132130022766	0.126687291295638	0.44292692998961	0.657818587911353	1
Ppp2r2a	1392.33703299545	-0.340146379612131	0.158897969576172	-2.14065906895729	0.0323015415627483	1
Ebf2	103.407384386867	-0.00553539706167241	0.321380340276234	-0.0172238197797495	0.986258059570314	1
Nefm	10206.2186741002	-0.50426714614021	0.243928614747001	-2.06727343843291	0.0387083956283298	1
Nefl	8549.30665207524	-0.223103489687363	0.222485583591737	-1.00277728599602	0.315968330448231	1
Adam7	0.847982786426899	-0.455330743959188	2.82630236196414	-0.161104753011194	0.87201089678599	1
Nkx3-1	8.27381953617517	-0.613664764602818	0.912797016308092	-0.672290502312171	0.501398774976949	1
Pibf1	137.309022237597	0.166286876742919	0.263404029078013	0.631299670414947	0.527844602393535	1
Entpd4b	10.8544654135469	-0.158613170625869	0.907882976232866	-0.174706624948528	0.861310161885017	1
Bora	79.4736219380523	-0.515182909851655	0.293552548246543	-1.75499382624665	0.0792603637796235	1
Tnfrsf10b	16.8405154211746	0.327358710652762	0.585162689343766	0.559431960742201	0.575866954102115	1
Rhobtb2	1393.24378790722	-0.121040164548298	0.218161073923948	-0.554820171954659	0.579017668166962	1
Klhl1	168.178691071427	0.154192758243106	0.310464185978612	0.496652319999734	0.619434251042427	1
Pebp4	4.2656654603399	1.98411502514449	1.46489218129941	1.35444440927011	0.175594637533694	1
Bin3	181.089243851759	0.00549269696746618	0.213044878760468	0.0257818775059211	0.979431316699906	1
Pdlim2	282.72214779154	0.0160116609307728	0.276463056658115	0.057916096003284	0.953815461886406	1
Sorbs3	478.884481010571	0.0876509380720402	0.181134923794678	0.483898611244044	0.628457826024912	1
Ppp3cc	387.0124464114	0.151526375206931	0.17999307660112	0.841845575775824	0.399874397311111	1
Slc39a14	479.978918812388	-0.0465379091586123	0.180724109294577	-0.257508028896999	0.79678661807876	1
Fam160b2	298.120625304932	-0.196096856656893	0.208063884936115	-0.942483875647633	0.345944962618044	1
Hr	1015.01970173412	-0.0310414233819196	0.171512707843362	-0.180986142497784	0.856378453076162	1
Sftpc	5.80660244597714	-0.465975331751869	1.0448680546688	-0.44596571755615	0.655622009943277	1
Bmp1	910.976908302993	0.307573991702156	0.194919881816092	1.57795084234842	0.114576903423464	1
Dmtn	3123.15600964109	-0.261410901603351	0.21396306673575	-1.22175712655213	0.22179948605651	1
Xpo7	1285.79255305595	-0.0395827205666831	0.150825088552555	-0.262441222123934	0.792981295403521	1
Fgf17	6.61563306636643	0.947920852402825	0.967726466454185	0.97953387166941	0.327316260999848	1
Dok2	11.8776210008537	0.602527372853746	0.763280321100842	0.789391991640438	0.42988293507454	1
Gfra2	651.857978440317	0.0432219243075855	0.262802858662953	0.164465198466574	0.869364941263192	1
Rb1	524.699033235207	0.0612727667837844	0.20615756551168	0.297213282625385	0.766303681754171	1
Rcbtb2	499.012648437786	0.0925128467821573	0.166401998336137	0.555959950644814	0.57823823344546	1
Itm2b	19518.9152376546	0.104757366939537	0.156076175742376	0.671193834941554	0.502097055589924	1
Med4	425.145960591837	0.0174663955558195	0.183996695377662	0.0949277676969628	0.924372200674662	1
Sucla2	3157.81150017873	0.0679947590204825	0.161505665449357	0.421005410747051	0.673751130840216	1
Uchl3	277.918310857558	0.0361223131599994	0.197004711995212	0.183357610049841	0.854517434222874	1
Gpc5	523.093368360667	0.00623773770555198	0.172038500030057	0.0362578010414076	0.971076797688461	1
Spry2	666.710660728418	0.0518881285935967	0.170995366969403	0.303447570032008	0.761548797875205	1
4930449E01Rik	0.131458796360444	-1.50304932648547	4.55015446547236	-0.330329297146056	0.741151158272831	NA
Rbm26	951.406511624843	0.0102666735140156	0.181044533447911	0.0567080006144976	0.95477780070497	1
Rnf219	130.989731960371	0.013000802417263	0.261192498337271	0.0497747925381661	0.960301854417317	1
Ednrb	1349.65311225225	0.234122603154127	0.225886625392756	1.03646067024575	0.299987278686417	1
Scel	20.9642226423384	-0.445908090467161	0.633242577079918	-0.704166312573902	0.481329207401362	1
Fbxl3	2038.02827462853	-0.0206227156020483	0.158915870769786	-0.129771277734264	0.896747387767118	1
Cln5	377.719632157065	-0.0160773040784291	0.194489599937606	-0.0826640811826792	0.934118646149774	1
Acod1	15.876229232792	-1.0356280765496	1.94981591720324	-0.531141461823265	0.595320754368077	1
Dct	8.70427383466157	-0.253132803327362	0.866522191530968	-0.292125009378153	0.77019104554164	1
Tgds	125.248572349845	0.16918204598183	0.244864480217408	0.690921140671843	0.489615099904657	1
Gpr180	407.999525167408	-0.00106428469226466	0.168880488942538	-0.00630199911741604	0.994971765484926	1
Cldn10	632.307960497102	-0.10523237495091	0.181352327521462	-0.580264815947601	0.56173605026028	1
Dnajc3	1278.44400741212	0.0408026346872859	0.156582982279692	0.260581540172759	0.794415226786555	1
Mbnl2	2663.91804964563	-0.0300362027887373	0.166082183220205	-0.180851444786904	0.856484181728747	1
Nipbl	737.194605235148	0.129853371588242	0.176199020593434	0.73696988298175	0.461140664461933	1
Nup155	319.348498755701	-0.102207867950935	0.185444562094058	-0.551150526048292	0.5815304916985	1
Gdnf	14.4981753560783	-0.683242919891397	0.647157039701891	-1.05576062373691	0.291077592194805	1
Osmr	48.9621353849087	-0.314608104368135	0.410453746154885	-0.766488568603336	0.443385651139907	1
Fyb	32.7881676695484	0.273060888965843	0.42797049194791	0.638036720062182	0.523449777227153	1
C9	0.253205115124236	1.89080750303525	4.52186791336362	0.418147442442379	0.675839319807437	NA
Dab2	171.194293551562	0.0661975974387594	0.237531493072364	0.278689771122654	0.780482913096595	1
Ttc33	1094.21121412518	0.0520918842690641	0.172084753081068	0.302710631455675	0.762110394982593	1
Mroh2b	0.253205115124236	1.89080750303525	4.52186791336362	0.418147442442379	0.675839319807437	NA
Gzme	0.126602557562118	0.967289047152234	4.56203898076377	0.21202998291573	0.832083643091342	NA
Mcpt8	0.471516471157437	-0.53925481834809	3.67204351323158	-0.146854147126791	0.8832471447178	NA
Rab2b	82.375030272477	-0.120633885152535	0.427825520243702	-0.281969820509583	0.777966651475536	1
Mettl3	358.969842767462	0.123109453555291	0.171561982373475	0.717580036393451	0.473016270598732	1
Dad1	1608.42207996549	-0.175241684642675	0.144580989832081	-1.21206587979653	0.225487163377861	1
Lrp10	639.647992837145	-0.145556412346123	0.186815155650624	-0.779146701664497	0.435893302276938	1
Rem2	109.921825738497	-0.207423063580925	0.377167466632284	-0.549949510314342	0.582354004312389	1
Haus4	96.2220910959218	0.0439827513849965	0.298194982837603	0.147496617704495	0.882740049214034	1
Ajuba	22.2677008959633	0.0194273250549772	0.530688788233863	0.036607754838069	0.970797760209823	1
4931414P19Rik	48.9406317832873	-0.270504040162782	0.376300733623548	-0.718850685083688	0.472232924361539	1
Slc7a8	635.591843384763	-0.0225472628546815	0.204254529961794	-0.110388067568925	0.912101615995187	1
C6	0.821476543299751	-3.93671223538419	3.26427960877802	-1.20599725121522	0.227818550305467	1
Fbxo4	109.285686436343	0.178541967702613	0.257005163804673	0.694701869252352	0.487242156365453	1
Acin1	2388.06141596269	0.141937999496	0.126020738947209	1.12630667524858	0.260035733272096	1
Oxct1	4822.87387281026	0.0524264162823537	0.129793182985612	0.403922725958306	0.686269544061086	1
Gm5546	0.126405680324591	0	4.56203898076377	0	1	NA
Drosha	1694.92838622662	0.0303098136336353	0.148999532377967	0.203422206431819	0.838805044428571	1
Psmb5	2011.75118453144	-0.0880331079632387	0.144990348290491	-0.607165297560791	0.54374121961552	1
Pabpn1	1473.14283924279	0.0463694687113625	0.157429087492543	0.294541939167111	0.768343821094268	1
6030458C11Rik	461.003112172791	-0.0410937119908532	0.166433177009387	-0.246908174976047	0.804979289456688	1
Pdzd2	480.874643499138	-0.467540658235052	0.304250348673087	-1.53669719779818	0.124367477657538	1
Slc22a17	9803.38616607523	-0.0898378454804845	0.170888563905409	-0.525710108548936	0.599089639289461	1
Golph3	1541.10638562204	-0.0175285240387137	0.163291930805702	-0.107344704372261	0.914515520443554	1
Zfr	3015.7766976966	-0.0563493344492413	0.154681308610718	-0.364293106616095	0.715639146874346	1
Efs	203.000796239724	0.300075734128454	0.229973710542724	1.3048262491408	0.191952018811016	1
Ngdn	466.648930092684	0.106280649904049	0.182536844380257	0.582242178366181	0.560403566658892	1
Sub1	2698.40453183127	-0.141899646500936	0.211565142905012	-0.670713731725862	0.502402913383136	1
Npr3	93.3315300210102	-0.382418393326569	0.364319391584709	-1.04967894150002	0.293865748863288	1
Jph4	2878.72910230414	-0.111164405949033	0.21706339396893	-0.512128756104056	0.608560900243735	1
Dhrs2	6.57533207447252	0.869348256205293	1.02560672575979	0.847642896999592	0.396636876721551	1
Dhrs4	345.326559188709	-0.0620053497752893	0.175577507782368	-0.353150870851557	0.723975337219684	1
Carmil3	544.807780600355	0.174125494736761	0.209435896636476	0.83140234092246	0.405746377081943	1
Cpne6	2571.23227211129	0.20184540685732	0.23118750910247	0.873080936080571	0.382618964102317	1
Dcaf11	1810.4447611429	0.100053726626951	0.152574357556018	0.655770263297465	0.511971952284547	1
Fitm1	1.88583989060154	4.59735681664195	2.32899548884577	1.97396553091667	0.0483856624579727	1
Psme1	685.761793262347	0.0565853963051883	0.180174416409428	0.3140589959043	0.75347623153995	1
Emc9	698.400869130475	0.0296596664205766	0.189114534951443	0.156834409519036	0.875375353540111	1
Tgm1	2.17155472015877	0.611388612545952	1.69615188649939	0.360456287796117	0.718505939907334	1
Cideb	30.880398440114	-0.682222936095615	0.477769488031395	-1.42793324644203	0.15331107315011	1
Adcy4	21.0272236568954	-0.123575854691966	0.52079768404312	-0.237281882155479	0.812438116740822	1
Ripk3	4.49889580731276	-2.42641672594489	1.16490153378723	-2.08293718873931	0.0372569492544449	1
Sdr39u1	625.247900633843	-0.159204067172982	0.200222058921419	-0.795137498987883	0.426533523635879	1
Cma1	1.50869611282312	-1.04470171596826	2.05319733348698	-0.508817004059722	0.610880499407891	1
Mcpt2	0.128284145955896	0	4.56203898076377	0	1	NA
Zscan26	920.455957903089	0.125589080008669	0.18951790378378	0.662676599420139	0.507537699915789	1
Atp12a	0.850536634893681	-1.40185516225753	3.16213440728949	-0.443325609128413	0.657530234997112	1
Sema5a	490.123204313458	-0.0486724837999011	0.229351279148341	-0.21221806122311	0.831936916820132	1
Cct5	3916.54767399203	0.140074760608469	0.162814348758796	0.860334249876129	0.389604818256457	1
Cmbl	167.566737201005	-0.210176055890218	0.256384115157757	-0.819770194268447	0.412347125492441	1
Ropn1l	13.826933622911	-0.110189261792552	0.667230880483981	-0.165144127790707	0.868830540861363	1
Ankrd33b	577.986128628179	-0.198719746892083	0.647405564292973	-0.306947851319603	0.758883065862717	1
Ctnnd2	2199.18894880234	-0.104768982172759	0.176886503384299	-0.592294947145517	0.553653098877588	1
Tars	700.950962104369	0.106178242166166	0.148743526053695	0.713834376414046	0.475329600010138	1
Slc45a2	3.11017384390469	-1.18779329880127	1.4133635724277	-0.840401805998885	0.400683136892001	1
Amacr	183.675452813739	0.0194566990234786	0.217225736876865	0.0895690322114442	0.928629694178587	1
Skor1	181.217701441942	0.175984467592163	0.288492733801179	0.610013518446003	0.541852852587395	1
Rai14	106.954664708319	0.0156540920778765	0.304404397943184	0.0514253150862764	0.958986612935658	1
Brix1	423.735085545194	0.0904719427940215	0.199630495067268	0.45319700661733	0.650406887735751	1
Rad1	201.715919168013	0.220554451125616	0.207557141585177	1.06262039186498	0.287954135632815	1
Nadk2	1093.25126305575	0.0726065272537591	0.181196460669837	0.400706100910312	0.688636518497656	1
Mtdh	1426.28659625186	0.00340825539447135	0.137585475393722	0.0247719127670862	0.980236894546165	1
Laptm4b	2415.70066314214	-0.025421053046922	0.151408105136465	-0.167897570767495	0.866663861247708	1
Sdc2	984.036221430057	-0.0520567462188113	0.15864065934905	-0.328142523060706	0.742803903641337	1
Dnah5	35.70753997525	0.377747420448395	0.487174774887511	0.775383784054946	0.438112914267127	1
Trio	2426.80206709538	0.0352921228171906	0.150950714456267	0.233798978324248	0.815141042775922	1
Ank	2976.45378864909	-0.0156072949355684	0.134063143183521	-0.116417492272305	0.907321672825303	1
Marchf11	116.009262666054	0.126135687235433	0.277263771004247	0.454930288146088	0.649159392038842	1
Retreg1	821.187733684167	0.0242399126070123	0.175775091581839	0.137903000868166	0.890317078720908	1
Myo10	811.300266785733	0.0336236859968729	0.153859518692484	0.218534974518385	0.827012311044714	1
Rnf19a	492.168703586858	-0.00274736141932431	0.167416506197233	-0.0164103377960095	0.986907032491892	1
Pabpc1	2146.96734490636	0.0460057083310586	0.135805780677659	0.338761046116697	0.734789748590093	1
Ywhaz	10845.5167440746	-0.129387300966313	0.180790378878629	-0.715675810675606	0.474191550416583	1
Grhl2	2.13170663531943	-0.906440293006003	1.76979640880736	-0.512172071598246	0.608530587444856	1
4930447A16Rik	0.126602557562118	0.967289047152234	4.56203898076377	0.21202998291573	0.832083643091342	NA
Rrm2b	427.79140978816	0.127171642753519	0.196733152692173	0.646416940984539	0.518009371967387	1
Atp6v1c1	4055.12248010914	-0.0579825930303913	0.133056768107136	-0.435773345882746	0.663001184277296	1
Baalc	2086.11802794943	0.168011909115252	0.20861058746649	0.805385340963293	0.420597348270042	1
Fzd6	79.727815400082	-0.024459811255204	0.305462882042915	-0.0800745776102761	0.936177941934698	1
Slc25a32	287.241357804859	0.100963865679599	0.197173988266471	0.512054691226064	0.60861273345662	1
Dcaf13	436.232762812706	-0.02782495627184	0.18732791085105	-0.14853609451698	0.881919702573641	1
Dcstamp	3.15103929691347	-1.20271278929905	1.31302443382124	-0.915986601863033	0.359673922205052	1
Dpys	9.61342848646876	-0.484994193626167	0.802865412285633	-0.604079072537779	0.545791072340701	1
Lrp12	708.99004169261	-0.0577604892916471	0.184365899051949	-0.313292694520324	0.754058299901991	1
Zfpm2	393.516272585424	0.225325203772713	0.221585115697731	1.01687878747273	0.309211095611776	1
